"","Year","date","product","weight","location","Total.Days.Weight"
"7787",2015,2015-07-15,"walnut cake","1000","Sweetie Man",506908
"7788",2015,2015-07-16,"sardines","645","OAB",NA
"7789",2015,2015-07-16,"apples","1100","OAB",NA
"7790",2015,2015-07-16,"pilchards","155","OAB",NA
"7791",2015,2015-07-16,"spicy chicken baguette","660","OAB",NA
"7792",2015,2015-07-16,"tuna mayo baguette","1000","OAB",NA
"7793",2,2015-07-16,"cheese savoury sandwich","750","OAB",NA
"7794",2015,2015-07-16,"dessicated coconut","600","SAL ",NA
"7795",2015,2015-07-16,"burger buns","1800","SAL ",NA
"7796",2015,2015-07-16,"margerine","2000","SAL ",NA
"7797",2015,2015-07-16,"bagels","700","SAL ",NA
"7798",2015,2015-07-16,"salad pack","1050","SAL ",NA
"7799",2015,2015-07-16,"wholemeal bread","1600","SAL ",NA
"7800",2015,2015-07-16,"black pudding","340","SAL ",NA
"7801",2015,2015-07-16,"croisants","300","SAL ",12700
"7802",2015,2015-07-17,"milk","2000","PVT",NA
"7803",2015,2015-07-17,"coffee  ","100","PVT",NA
"7804",2015,2015-07-17,"biscuits","450","PVT",NA
"7805",2015,2015-07-17,"Carrot & orange juice","34560","HWC",NA
"7806",2015,2015-07-17,"rhubarb in syrup","1080","HWC",NA
"7807",2015,2015-07-17,"fruit cocktail","825","HWC",NA
"7808",2015,2015-07-17,"pot noodle","270","HWC",NA
"7809",2015,2015-07-17,"tapioca","385","HWC",NA
"7810",2015,2015-07-17,"lobster bisque","490","HWC",NA
"7811",2015,2015-07-17,"kidney beans","400","HWC",NA
"7812",2015,2015-07-17,"veg soup","400","HWC",NA
"7813",2015,2015-07-17,"quaker oats","1000","HWC",NA
"7814",2015,2015-07-17,"oat so simple","396","HWC",NA
"7815",2015,2015-07-17,"lasagne sheets","1000","HWC",NA
"7816",2015,2015-07-17,"crisps","25","HWC",NA
"7817",2015,2015-07-17,"mustard","265","HWC",NA
"7818",2015,2015-07-17,"sweetflakes","60","HWC",NA
"7819",2015,2015-07-17,"mug shot","57","HWC",NA
"7820",2015,2015-07-17,"rum cake","480","HWC",NA
"7821",2015,2015-07-17,"salsa","295","HWC",NA
"7822",2015,2015-07-17,"cup a soup","160","HWC",NA
"7823",2015,2015-07-17,"noodles","905","HWC",NA
"7824",2015,2015-07-17,"Cheese & brocolli pasta","240","HWC",NA
"7825",2015,2015-07-17,"chilli dippers","290","HWC",NA
"7826",2015,2015-07-17,"tomato puree","200","HWC",NA
"7827",2015,2015-07-17,"ragu","800","HWC",NA
"7828",2015,2015-07-17,"spaghetti hoops","395","HWC",NA
"7829",2015,2015-07-17,"plantain crisps","140","HWC",NA
"7830",2015,2015-07-17,"rice","500","HWC",NA
"7831",2015,2015-07-17,"fruit marbles","155","HWC",NA
"7832",2015,2015-07-17,"peanuts","750","HWC",NA
"7833",2015,2015-07-17,"crisps","50","HWC",NA
"7834",2015,2015-07-17,"casserole mix","80","HWC",NA
"7835",2015,2015-07-17,"pasta shapes","213","HWC",NA
"7836",2015,2015-07-17,"noodle soup","400","HWC",NA
"7837",2015,2015-07-17,"jelly pot","125","HWC",NA
"7838",2015,2015-07-17,"mineral water","4000","HWC",NA
"7839",2015,2015-07-17,"sweet popcorn","100","HWC",NA
"7840",2015,2015-07-17,"firecracker sauce","1020","HWC",NA
"7841",2015,2015-07-17,"cup cake mix","225","HWC",NA
"7842",2015,2015-07-17,"popcorn","150","HWC",NA
"7843",2015,2015-07-17,"dried chickpea","500","HWC",NA
"7844",2015,2015-07-17,"thai curry sauce","340","HWC",NA
"7845",2015,2015-07-17,"chinese soup base","80","HWC",NA
"7846",2015,2015-07-17,"dried chickpea","520","HWC",NA
"7847",2015,2015-07-17,"sweet chilli","150","HWC",NA
"7848",2015,2015-07-17,"sugar","1000","HWC",NA
"7849",2015,2015-07-17,"teabags","80","HWC",NA
"7850",2015,2015-07-17,"stock cubes","240","HWC",NA
"7851",2015,2015-07-17,"lasagne  ","500","HWC",NA
"7852",2015,2015-07-17,"chicken noodles","1800","HWC",NA
"7853",2015,2015-07-17,"rib seasoning","40","HWC",NA
"7854",2015,2015-07-17,"strawberry jam","400","HWC",NA
"7855",2015,2015-07-17,"garden peas","300","HWC",NA
"7856",2015,2015-07-17,"mushy peas","300","HWC",NA
"7857",2015,2015-07-17,"pasta shapes","231","HWC",NA
"7858",2015,2015-07-17,"beef paste","75","HWC",NA
"7859",2015,2015-07-17,"coq au van","48","HWC",NA
"7860",2015,2015-07-17,"m&ms easter egg","135","HWC",NA
"7861",2015,2015-07-17,"pasta  ","500","HWC",NA
"7862",2015,2015-07-17,"jelly   ","148","HWC",NA
"7863",2015,2015-07-17,"choco pops","375","HWC",NA
"7864",2015,2015-07-17,"cheerios","375","HWC",NA
"7865",2015,2015-07-17,"stroganoff sauce","600","HWC",NA
"7866",2015,2015-07-17,"coconut milk","2000","HWC",NA
"7867",2015,2015-07-17,"cup a porridge","527","HWC",NA
"7868",2015,2015-07-17,"raisin snacks","168","HWC",NA
"7869",2015,2015-07-17,"lollipops","200","HWC",NA
"7870",2015,2015-07-17,"cherry menthols","100","HWC",NA
"7871",2015,2015-07-17,"Tomato & basil sauce","350","HWC",NA
"7872",2015,2015-07-17,"pork stock cubes","66","HWC",NA
"7873",2015,2015-07-17,"jelly","85","HWC",NA
"7874",2015,2015-07-17,"spaghetti","1400","HWC",NA
"7875",2015,2015-07-17,"lasagne sheets","500","HWC",NA
"7876",2015,2015-07-17,"morrocan chicken","38","HWC",NA
"7877",2015,2015-07-17,"instant rice","120","HWC",NA
"7878",2015,2015-07-17,"bread sauce","80","HWC",NA
"7879",2015,2015-07-17,"chopped tomatoes","800","HWC",NA
"7880",2015,2015-07-17,"cup a chocolate","56","HWC",NA
"7881",2015,2015-07-17,"croutons","40","HWC",NA
"7882",2015,2015-07-17,"brocolli soup","120","HWC",NA
"7883",2015,2015-07-17,"noodles","140","HWC",NA
"7884",2015,2015-07-17,"Tomato & olive sauce","195","HWC",NA
"7885",2015,2015-07-17,"long grain rice","500","HWC",NA
"7886",2015,2015-07-17,"angel delight","44","HWC",NA
"7887",2015,2015-07-17,"blackcurrant tea","40","HWC",NA
"7888",2015,2015-07-17,"marrow fat peas","800","HWC",NA
"7889",2015,2015-07-17,"pasta shapes","231","HWC",NA
"7890",2015,2015-07-17,"crisps","25","HWC",NA
"7891",2015,2015-07-17,"curry sauce","140","HWC",NA
"7892",2015,2015-07-17,"water","2000","HWC",NA
"7893",2015,2015-07-17,"grapefruit segments","155","HWC",NA
"7894",2015,2015-07-17,"red kidney beans","1220","HWC",NA
"7895",2015,2015-07-17,"self raising flour","480","HWC",NA
"7896",2015,2015-07-17,"pears in syrup","820","HWC",NA
"7897",2015,2015-07-17,"papaya","400","HWC",NA
"7898",2015,2015-07-17,"fruit cocktail","565","HWC",NA
"7899",2015,2015-07-17,"chickpeas","240","HWC",NA
"7900",2015,2015-07-17,"black eyed beans","230","HWC",NA
"7901",2015,2015-07-17,"baked beans","420","HWC",NA
"7902",2015,2015-07-17,"chicken stock","140","HWC",NA
"7903",2015,2015-07-17,"bruschetta","150","HWC",NA
"7904",2015,2015-07-17,"butter beans","500","HWC",NA
"7905",2015,2015-07-17,"chocolate icing","400","HWC",NA
"7906",2015,2015-07-17,"brown rice","1000","HWC",NA
"7907",2015,2015-07-17,"white rice","1880","HWC",NA
"7908",2015,2015-07-17,"couscous","400","HWC",NA
"7909",2015,2015-07-17,"marmite","125","HWC",NA
"7910",2015,2015-07-17,"mustard","210","HWC",NA
"7911",2015,2015-07-17,"apple cider sauce","170","HWC",NA
"7912",2015,2015-07-17,"rhubarb chutney","340","HWC",NA
"7913",2015,2015-07-17,"pudding rice","1000","HWC",NA
"7914",2015,2015-07-17,"rice","375","HWC",NA
"7915",2015,2015-07-17,"pasta","500","HWC",NA
"7916",2015,2015-07-17,"rice","500","HWC",NA
"7917",2015,2015-07-17,"candy bar","35","HWC",NA
"7918",2015,2015-07-17,"cup a porridge","281","HWC",NA
"7919",2015,2015-07-17,"savoury rice","250","HWC",NA
"7920",2015,2015-07-17,"macaroni cheese","120","HWC",NA
"7921",2015,2015-07-17,"oats","400","HWC",NA
"7922",2015,2015-07-17,"stock cubes","80","HWC",NA
"7923",2015,2015-07-17,"self raising flour","190","HWC",NA
"7924",2015,2015-07-17,"butter beans","400","HWC",NA
"7925",2015,2015-07-17,"spaghetti","410","HWC",NA
"7926",2015,2015-07-17,"spaghetti","400","HWC",NA
"7927",2015,2015-07-17,"Lemon & lime water","330","HWC",NA
"7928",2015,2015-07-17,"spaghetti","200","HWC",NA
"7929",2015,2015-07-17,"Lemon & pepper bread crumbs","135","HWC",NA
"7930",2015,2015-07-17,"raspberry jelly","175","HWC",NA
"7931",2015,2015-07-17,"raspberry jelly","135","HWC",NA
"7932",2015,2015-07-17,"alpha bites","60","HWC",NA
"7933",2015,2015-07-17,"honey pops","60","HWC",NA
"7934",2015,2015-07-17,"fruit rings","30","HWC",NA
"7935",2015,2015-07-17,"lasagne  ","375","HWC",NA
"7936",2015,2015-07-17,"Sage & onion stuffing","170","HWC",NA
"7937",2015,2015-07-17,"teabags","250","HWC",NA
"7938",2015,2015-07-17,"dried beans","1380","HWC",NA
"7939",2015,2015-07-17,"chicken noodles","588","HWC",NA
"7940",2015,2015-07-17,"chow mein noodle","100","HWC",NA
"7941",2015,2015-07-17,"white grain rice","500","HWC",NA
"7942",2015,2015-07-17,"hot chocolate","500","HWC",NA
"7943",2015,2015-07-17,"custard","75","HWC",NA
"7944",2015,2015-07-17,"special fried rice","250","HWC",NA
"7945",2015,2015-07-17,"tomato soup","108","HWC",NA
"7946",2015,2015-07-17,"fruit cocktail","140","HWC",NA
"7947",2015,2015-07-17,"chicken noodles","393","HWC",NA
"7948",2015,2015-07-17,"beef noodle","150","HWC",NA
"7949",2015,2015-07-17,"shrimp noodle","60","HWC",NA
"7950",2015,2015-07-17,"noodle  ","100","HWC",NA
"7951",2015,2015-07-17,"meat platter","1150","HWC",NA
"7952",2015,2015-07-17,"salad pack","850","HWC",NA
"7953",2015,2015-07-17,"boiled potatoes","2250","HWC",NA
"7954",2015,2015-07-17,"various desserts","2150","HWC",NA
"7955",2015,2015-07-17,"diced potatoes","7500","SBM",NA
"7956",2015,2015-07-17,"peeled potatoes","50000","SBM",NA
"7957",2015,2015-07-17,"season veg","5000","SBM",NA
"7958",2015,2015-07-17,"potato chateu","10000","SBM",NA
"7959",2015,2015-07-17,"white shredded cabbage","2500","SBM",NA
"7960",2015,2015-07-17,"carrots","8050","SBM",NA
"7961",2015,2015-07-17,"lettuce","18700","SBM",NA
"7962",2015,2015-07-17,"white finger rolls","1140","SWEET",NA
"7963",2015,2015-07-17,"chocolate peanut bars","400","SWEET",NA
"7964",2015,2015-07-17,"fruit cake","2700","SWEET",NA
"7965",2015,2015-07-17,"almond pastries","900","SWEET",NA
"7966",2015,2015-07-17,"strawberry puffs","600","SWEET",NA
"7967",2015,2015-07-17,"apple turnover","1800","SWEET",211678
"7968",2015,2015-07-20,"satay sauce","1350","PVT",NA
"7969",2015,2015-07-20,"cream style sweetcorn","6800","PVT",NA
"7970",2015,2015-07-20,"soy sauce","15000","PVT",NA
"7971",2015,2015-07-20,"prawn crackers","600","PVT",NA
"7972",2015,2015-07-20,"chicken curry","3200","PVT",NA
"7973",2015,2015-07-20,"vegetable balti curry","1365","PVT",NA
"7974",2015,2015-07-20,"lettuce","3550","HOLLY ",31865
"7975",2015,2015-07-21,"bread","3000","LBC",NA
"7976",2015,2015-07-21,"lettuce","500","HOLLY ",NA
"7977",2015,2015-07-21,"lettuce","400","HOLLY ",NA
"7978",2015,2015-07-21,"courgette","4100","HOLLY ",NA
"7979",2015,2015-07-21,"potatoes","3600","HOLLY ",NA
"7980",2015,2015-07-21,"lollo rosso","1100","HOLLY ",NA
"7981",2015,2015-07-21,"lollo rosso","400","HOLLY ",NA
"7982",2015,2015-07-21,"mil;k","1000","PVT",NA
"7983",2015,2015-07-21,"coffee  ","95","PVT",NA
"7984",2015,2015-07-21,"Sweet & sour sauce","440","PVT",NA
"7985",2015,2015-07-21,"ratatouile","360","PVT",NA
"7986",2015,2015-07-21,"cheese flavour crackers","600","PVT",NA
"7987",2015,2015-07-21,"pasta shapes","500","PVT",16095
"7988",2015,2015-07-22,"limes","135000","PVT",NA
"7989",2015,2015-07-22,"clementines","110800","PVT",NA
"7990",2015,2015-07-22,"sugar","2000","PVT",NA
"7991",2015,2015-07-22,"coffee  ","100","PVT",NA
"7992",2015,2015-07-22,"milk","4000","PVT",NA
"7993",2015,2015-07-22,"country squares","600","SWEET ",NA
"7994",2015,2015-07-22,"mini rolls","1200","SWEET ",NA
"7995",2015,2015-07-22,"marimbas","200","SWEET ",NA
"7996",2015,2015-07-22,"biscuits","200","SWEET ",NA
"7997",2015,2015-07-22,"noodles","1190","SWEET ",NA
"7998",2015,2015-07-22,"caramel bites","100","SWEET ",NA
"7999",2015,2015-07-22,"angel squares","400","SWEET ",NA
"8000",2015,2015-07-22,"chocolate chip cookies","150","SWEET ",NA
"8001",2015,2015-07-22,"rich tea","400","SWEET ",NA
"8002",2015,2015-07-22,"pop drinks","2400","PVT",NA
"8003",2015,2015-07-22,"instant coffee","225","PVT",NA
"8004",2015,2015-07-22,"fruit squash","75","PVT",NA
"8005",2015,2015-07-22,"chicken  ","5800","NAN ",NA
"8006",2015,2015-07-22,"bisto graavy granuals","1900","PVT",NA
"8007",2015,2015-07-22,"instant mash","352","PVT",NA
"8008",2015,2015-07-22,"short crust pastry mix","2250","PVT",NA
"8009",2015,2015-07-22,"flavour pots","552","PVT",269894
"8010",2015,2015-07-23,"sugar","1000","PVT",NA
"8011",2015,2015-07-23,"mustard","200","PVT",NA
"8012",2015,2015-07-23,"leeks","2650","PVT",NA
"8013",2015,2015-07-23,"bread","3050","PVT",NA
"8014",2015,2015-07-23,"bok choi","250","PVT",NA
"8015",2015,2015-07-23,"vine tomatoes","440","PVT",7590
"8016",2015,2015-07-24,"biscuits","500","PVT",NA
"8017",2015,2015-07-24,"coffee  ","190","PVT",NA
"8018",2015,2015-07-24,"milk","4000","PVT",NA
"8019",2015,2015-07-24,"sugar","2000","PVT",NA
"8020",2015,2015-07-24,"pink peppercorns","50","PVT",NA
"8021",2015,2015-07-24,"wild garlic& herb sauce","75","PVT",NA
"8022",2015,2015-07-24,"chinese seasoning","70","PVT",NA
"8023",2015,2015-07-24,"salad dressing","235","PVT",NA
"8024",2015,2015-07-24,"cod fillet sauce","100","PVT",NA
"8025",2015,2015-07-24,"chicken seasoning","30","PVT",NA
"8026",2015,2015-07-24,"chicken sauce","40","PVT",NA
"8027",2015,2015-07-24,"crumble topping mix","1340","PVT",NA
"8028",2015,2015-07-24,"crème brulee mix","1120","PVT",NA
"8029",2015,2015-07-24,"panne cotta mix","1120","PVT",NA
"8030",2015,2015-07-24,"lettuce","6759","HOLLY ",NA
"8031",2015,2015-07-24,"coconut oil","129000","SUMA",NA
"8032",2015,2015-07-24,"soya yoghurt","10500","SUMA",NA
"8033",2015,2015-07-24,"sojade yoghurt","2500","SUMA",NA
"8034",2015,2015-07-24,"chocolate pudding","1200","SUMA",NA
"8035",2015,2015-07-24,"cream cheese","168","SUMA",NA
"8036",2015,2015-07-24,"sojade redfruits","2400","SUMA",NA
"8037",2015,2015-07-24,"milk","2000","SUMA",NA
"8038",2015,2015-07-24,"soya milk","30000","SUMA",NA
"8039",2015,2015-07-24,"sauerkraut","1640","SUMA",NA
"8040",2015,2015-07-24,"veggi sausage","5800","SUMA",NA
"8041",2015,2015-07-24,"beetroot soup","7200","SUMA",NA
"8042",2015,2015-07-24,"Pea & spinach soup","2400","SUMA",NA
"8043",2015,2015-07-24,"veggi burgers","1140","SUMA",NA
"8044",2015,2015-07-24,"pink grapefruit juice","1000","SUMA",214577
"8045",2015,2015-07-27,"breadcakes","900","ASB",NA
"8046",2015,2015-07-27,"sub rolls","1500","ASB",NA
"8047",2015,2015-07-27,"white rolls","1200","ASB",NA
"8048",2015,2015-07-27,"baguettes","1200","ASB",NA
"8049",2015,2015-07-27,"penne","3000","ASB",NA
"8050",2015,2015-07-27,"peaches","1600","ASB",NA
"8051",2015,2015-07-27,"nectarines","1200","ASB",NA
"8052",2015,2015-07-27,"sharon fruit","960","ASB",NA
"8053",2015,2015-07-27,"mango","2000","ASB",NA
"8054",2015,2015-07-27,"mangoes","17200","ASB",NA
"8055",2015,2015-07-27,"chicken  ","3550","NAN ",NA
"8056",2015,2015-07-27,"cola","250","SLFB",NA
"8057",2015,2015-07-27,"bread","800","SLFB",NA
"8058",2015,2015-07-27,"french fancies","405","SLFB",NA
"8059",2015,2015-07-27,"chocolate slices","300","SLFB",NA
"8060",2015,2015-07-27,"coconut milk","400","SLFB",NA
"8061",2015,2015-07-27,"rich tea","800","SLFB",NA
"8062",2015,2015-07-27,"breadsticks","125","SLFB",NA
"8063",2015,2015-07-27,"Chicken & mushroom pasta","110","SLFB",NA
"8064",2015,2015-07-27,"chocolate biscuits","250","SLFB",NA
"8065",2015,2015-07-27,"penne","1000","SLFB",NA
"8066",2015,2015-07-27,"hot chocolate","400","SLFB",NA
"8067",2015,2015-07-27,"tomato soup","400","SLFB",NA
"8068",2015,2015-07-27,"baked beans","2860","SLFB",NA
"8069",2015,2015-07-27,"beans fridge pack","1000","SLFB",NA
"8070",2015,2015-07-27,"jerk bbq sauce","510","SLFB",NA
"8071",2015,2015-07-27,"spicy bbq sauce","500","SLFB",NA
"8072",2015,2015-07-27,"spaghetti hoops","400","SLFB",NA
"8073",2015,2015-07-27,"polenta","400","SLFB",NA
"8074",2015,2015-07-27,"chocolate biscuits","10","SLFB",NA
"8075",2015,2015-07-27,"wheat biscuits","1000","SLFB",NA
"8076",2015,2015-07-27,"penguin cake bar","100","SLFB",NA
"8077",2015,2015-07-27,"ginger biscuits","300","SLFB",NA
"8078",2015,2015-07-27,"Chocolate & caramel bars","228","SLFB",NA
"8079",2015,2015-07-27,"oatcakes","250","SLFB",NA
"8080",2015,2015-07-27,"creamy tuna pasta bake","500","SLFB",NA
"8081",2015,2015-07-27,"biscuits","1000","SLFB",NA
"8082",2015,2015-07-27,"fruit bars","100","SLFB",NA
"8083",2015,2015-07-27,"tomato puree","400","SLFB",NA
"8084",2015,2015-07-27,"coconut water","1000","SLFB",NA
"8085",2015,2015-07-27,"corriander","24","SLFB",NA
"8086",2015,2015-07-27,"rice pudding","800","SLFB",NA
"8087",2015,2015-07-27,"chick peas","810","SLFB",NA
"8088",2015,2015-07-27,"tomato soup","400","SLFB",NA
"8089",2015,2015-07-27,"mil;k","1000","SLFB",NA
"8090",2015,2015-07-27,"red kidney beans","615","SLFB",NA
"8091",2015,2015-07-27,"cumin","28","SLFB",NA
"8092",2015,2015-07-27,"madras curry sauce","80","SLFB",NA
"8093",2015,2015-07-27,"mug","46","SLFB",NA
"8094",2015,2015-07-28,"golden syrup","454","SLFB",54365
"8095",2015,2015-07-28,"coffee  ","95","PVT",NA
"8096",2015,2015-07-28,"sugar","1000","PVT",NA
"8097",2015,2015-07-28,"milk","4000","PVT",NA
"8098",2015,2015-07-28,"chick peas","3000","PVT",NA
"8099",2015,2015-07-28,"plain flour","1500","PVT",NA
"8100",2015,2015-07-28,"s/r flour","1500","PVT",NA
"8101",2015,2015-07-28,"whole moong beans","2000","PVT",NA
"8102",2015,2015-07-28,"toor dal","2000","PVT",NA
"8103",2015,2015-07-28,"john west tuna","85","SLFB",NA
"8104",2015,2015-07-28,"sliced pineapple","565","SLFB",NA
"8105",2015,2015-07-28,"chicken soup","400","SLFB",NA
"8106",2015,2015-07-28,"table salt","1000","SLFB",NA
"8107",2015,2015-07-28,"rice pudding","1700","SLFB",NA
"8108",2015,2015-07-28,"empress grey teabags","125","SLFB",NA
"8109",2015,2015-07-28,"teabags","200","SLFB",NA
"8110",2015,2015-07-28,"pg tips","250","SLFB",NA
"8111",2015,2015-07-28,"tomato soup","400","SLFB",NA
"8112",2015,2015-07-28,"yorkshire teabags","250","SLFB",NA
"8113",2015,2015-07-28,"cup a soup","193","SLFB",NA
"8114",2015,2015-07-28,"earl grey","20","SLFB",NA
"8115",2015,2015-07-28,"redbush","100","SLFB",NA
"8116",2015,2015-07-28,"grapefruit segments","540","SLFB",NA
"8117",2015,2015-07-28,"manderine segments","312","SLFB",NA
"8118",2015,2015-07-28,"veg soup","600","SLFB",NA
"8119",2015,2015-07-28,"pilchards","465","SLFB",NA
"8120",2015,2015-07-28,"tuna chunks","370","SLFB",NA
"8121",2015,2015-07-28,"teabags","20","SLFB",NA
"8122",2015,2015-07-28,"ambrosia rice","115","SLFB",NA
"8123",2015,2015-07-28,"pineapple","227","SLFB",NA
"8124",2015,2015-07-28,"sardines","120","SLFB",NA
"8125",2015,2015-07-28,"chicken soup","400","SLFB",NA
"8126",2015,2015-07-28,"Chicken & sweetcorn soup","400","SLFB",NA
"8127",2015,2015-07-28,"heinz soup","30","SLFB",NA
"8128",2015,2015-07-28,"pasta sauce","440","SLFB",NA
"8129",2015,2015-07-28,"plum tomatoes","400","SLFB",NA
"8130",2015,2015-07-28,"tuna chunks","185","SLFB",NA
"8131",2015,2015-07-28,"spaghetti","410","SLFB",NA
"8132",2015,2015-07-28,"chow mein sauce","120","SLFB",NA
"8133",2015,2015-07-28,"batter mix","500","SLFB",NA
"8134",2015,2015-07-28,"long grain rice","1000","SLFB",NA
"8135",2015,2015-07-28,"penne","500","SLFB",NA
"8136",2015,2015-07-28,"sliced carrots","300","SLFB",NA
"8137",2015,2015-07-28,"olives","4000","The Mixing Pot",NA
"8138",2015,2015-07-28,"pizza sauce","8400","The Mixing Pot",NA
"8139",2015,2015-07-28,"baguettes","9000","The Mixing Pot",NA
"8140",2015,2015-07-28,"tortilla wraps","2250","The Mixing Pot",51941
"8141",2015,2015-07-29,"brown sauce","2250","PVT",NA
"8142",2015,2015-07-29,"bbq sauce","2000","PVT",NA
"8143",2015,2015-07-29,"tomato sauce","1225","PVT",NA
"8144",2015,2015-07-29,"milk","2000","PVT",NA
"8145",2015,2015-07-29,"sugar","1000","PVT",NA
"8146",2015,2015-07-29,"coffee  ","190","PVT",NA
"8147",2015,2015-07-29,"lettuce","2050","katheryn",NA
"8148",2015,2015-07-29,"courgette","600","katheryn",NA
"8149",2015,2015-07-29,"garlic","400","katheryn",11715
"8150",2015,2015-07-30,"biscuits","400","PVT",400
"8151",2015,2015-07-31,"biscuits","5500","NIS ",NA
"8152",2015,2015-07-31,"pork shoulder steaks","600","SH",NA
"8153",2015,2015-07-31,"brocolli","300","SH",NA
"8154",2015,2015-07-31,"coffee  ","430","SH",NA
"8155",2015,2015-07-31,"mayonaise","200","SH",NA
"8156",2015,2015-07-31,"bbq sauce","250","SH",NA
"8157",2015,2015-07-31,"mixed peppers","300","SH",NA
"8158",2015,2015-07-31,"cucumber","300","SH",NA
"8159",2015,2015-07-31,"corned beef ","200","SH",NA
"8160",2015,2015-07-31,"chicken soup","400","SH",NA
"8161",2015,2015-07-31,"tuna chunks","160","SH",NA
"8162",2015,2015-07-31,"baked beans","1000","SH",NA
"8163",2015,2015-07-31,"honey roast ham","235","SH",NA
"8164",2015,2015-07-31,"courgette","300","SH",NA
