Year,date,product,weight,location,Total Days Weight
2015,29-june,asparagus spears,425,SLFB,
2015,29-june,horlicks,300,SLFB,
2015,29-june,chicken soup,400,SLFB,
2015,29-june,carrots,300,SLFB,
2015,29-june,spaghetti,500,SLFB,
2015,29-june,jammy dodgers,300,SLFB,
2015,29-june,rich tea biscuits,650,SLFB,
2015,29-june,crackers,115,SLFB,
2015,29-june,chocolate digestives,300,SLFB,
2015,29-june,ginger nuts,250,SLFB,
2015,29-june,carrot sticks,30,SLFB,
2015,29-june,sweetcorn,400,SLFB,
2015,29-june,cat food,500,SLFB,
2015,29-june,strawberries,410,SLFB,
2015,29-june,baby food,128,SLFB,
2015,29-june,milk shake,240,SLFB,
2015,29-june,strawberry jam,340,SLFB,
2015,29-june,manderine segments,312,SLFB,
2015,29-june,honey,340,SLFB,
2015,29-june,hobnobs,262,SLFB,
2015,29-june,maltloaf,280,SLFB,
2015,29-june,shortbread biscuits,380,SLFB,
2015,29-june,bourbons,300,SLFB,
2015,29-june,tuna chunks,185,SLFB,
2015,29-june,baking powder,20,SLFB,
2015,29-june,angel delight,47,SLFB,
2015,29-june,Pasta & sauce,83,SLFB,
2015,29-june,Milk Chocolate Digestives,1500,SLFB,
2015,29-june,Choc Chip Cookies,500,SLFB,
2015,29-june,Fruit Shortcake,200,SLFB,
2015,29-june,Custard Creams,400,SLFB,
2015,29-june,Pinapple slices,432,SLFB,138006
,,,,,
,,,,,
2015,30-June,Lasagna Sheets,500,SLFB,
2015,30-June,White Bagettes,475,SLFB,
2015,30-June,Weetabix,590,SLFB,
2015,30-June,Pasta (penne),300,SLFB,
2015,30-June,Marmite,250,SLFB,
2015,30-June,Porrige Oats,1300,SLFB,
2015,30-June,Malted Wheats,300,SLFB,
2015,30-June,Pasta (penne),1900,SLFB,
2015,30-June,Oil,190,SLFB,
2015,30-June,Flour,1500,SLFB,
2015,30-June,Icing Sugar,325,SLFB,
2015,30-June,Beans,2000,SLFB,
2015,30-June,Tomato Soup,400,SLFB,
2015,30-June,Ravioli,400,SLFB,
2015,30-June,Sweetcorn,411,SLFB,
2015,30-June,Marmalade,425,SLFB,
2015,30-June,rice pudding mix,525,SLFB,
2015,30-June,Tuna & sweetcorn pasta bake,160,SLFB,
2015,30-June,White Wine Vinager,200,SLFB,
2015,30-June,Ketchup,300,SLFB,
2015,30-June,French Dressing,125,SLFB,
2015,30-June,Food Colouring (red),28,SLFB,
2015,30-June,Stock Pots,75,SLFB,
2015,30-June,Puree,100,SLFB,
2015,30-June,Mustard,100,SLFB,12879
2015,1-July,Iced Muffins,2400,SLFB,
2015,1-July,Coconut Marshmallows,500,Sweetie Man,
2015,1-July,Cream Crackers,400,Sweetie Man,
2015,1-July,Choc & Cream Biscuits,220,Sweetie Man,
2015,1-July,Deloba Biscuits,200,Sweetie Man,
2015,1-July,Toffee & Date cake,300,Sweetie Man,
2015,1-July,Chocolate Peanut Bars,800,Sweetie Man,
2015,1-July,Chocolate Muffins,600,Sweetie Man,
2015,1-July,Apple Lattice Tarts,400,Sweetie Man,
2015,1-July,Counrty squares,600,Sweetie Man,
2015,1-July,Lettuce,7120,katheryn,
2015,1-July,cupcakes,2850,private,
2015,1-July,veg soup,2100,SLFB,
2015,1-July,baked beans,2275,SLFB,
2015,1-July,chicken soup,795,SLFB,
2015,1-July,tomato soup,1600,SLFB,
2015,1-July,mushroom soup,790,SLFB,
2015,1-July,chopped tomatoes,1200,SLFB,
2015,1-July,baby milk,5200,SLFB,
2015,1-July,couscous,1320,SLFB,
2015,1-July,lemon tartlets,125,SLFB,
2015,1-July,french onion soup,411,SLFB,
2015,1-July,plum tomatoes,800,SLFB,
2015,1-July,Sweetcorn,260,SLFB,
2015,1-July,Brocolli & stilton soup,415,SLFB,
2015,1-July,minestrone soup,400,SLFB,
2015,1-July,spaghetti,400,SLFB,
2015,1-July,chilli con carne mix,41,SLFB,
2015,1-July,lentils,1600,SLFB,
2015,1-July,custard powder,75,SLFB,
2015,1-July,quinoa,1810,SLFB,
2015,1-July,sausage casserole mix,500,SLFB,
2015,1-July,sr flour,1500,SLFB,
2015,1-July,rice,400,SLFB,
2015,1-July,elderflower soda,750,SLFB,
2015,1-July,yorkshire relish,290,SLFB,
2015,1-July,garden peas,300,SLFB,
2015,1-July,basil,52,SLFB,
2015,1-July,cinnamon,45,SLFB,
2015,1-July,jerk seasoning,368,SLFB,
2015,1-July,oxo cubes,71,SLFB,
2015,1-July,periperi seasoning,46,SLFB,
2015,1-July,baby rice,125,SLFB,
2015,1-July,pork casserole mix,36,SLFB,
2015,1-July,Chicken & sweetcorn soup,400,SLFB,
2015,1-July,cup a soup,207,SLFB,
2015,1-July,crushed chillies,73,SLFB,
2015,1-July,coffee,66,SLFB,
2015,1-July,Sweet & spicy sauce,700,SLFB,
2015,1-July,gara masala,40,SLFB,
2015,1-July,tea bags,410,SLFB,
2015,1-July,coriander,7,SLFB,
2015,1-July,bay leave,2,SLFB,
2015,1-July,mint,5,SLFB,
2015,1-July,yellow thai paste,90,SLFB,
2015,1-July,turmeric,18,SLFB,
2015,1-July,oat so simple,720,SLFB,
2015,1-July,chocolate bar,108,SLFB,
2015,1-July,Stock Pots,200,SLFB,
2015,1-July,garlic salt,2,SLFB,
2015,1-July,pine nuts,100,SLFB,
2015,1-July,weetabix,500,SLFB,
2015,1-July,minced beef & onion,400,SLFB,
2015,1-July,chilli con carne  ,400,SLFB,
2015,1-July,veg curry,400,SLFB,
2015,1-July,pineapple pieces,396,SLFB,
2015,1-July,mini meals,400,SLFB,
2015,1-July,corned beef,200,SLFB,
2015,1-July,maggi sauce mix,351,SLFB,
2015,1-July,schwartz mixes,113,SLFB,
2015,1-July,tilda rice,750,SLFB,
2015,1-July,chicken seasoning,100,SLFB,
2015,1-July,plain flour,1500,SLFB,
2015,1-July,popcorn,500,SLFB,
2015,1-July,tahini,450,SLFB,
2015,1-July,sea salt,350,SLFB,
2015,1-July,coffee,250,SLFB,
2015,1-July,apricot jam,365,SLFB,
2015,1-July,hot chocolate,110,SLFB,
2015,1-July,tomato ketchup,60,SLFB,
2015,1-July,chicken oxos,71,SLFB,
2015,1-July,soya sauce,250,SLFB,
2015,1-July,toasted sesame oil,125,SLFB,
2015,1-July,savoury rice,120,SLFB,
2015,1-July,falafel,180,SLFB,
2015,1-July,Cheese & brocolli pasta,120,SLFB,
2015,1-July,spaghetti,50,SLFB,54149
2015,3-july,strawberries,1950,private,1950
2015,4-july,cauliflower,608,lkm,
2015,4-july,mushrooms,3700,lkm,
2015,4-july,kale,35000,lkm,
2015,4-july,cherries,8100,lkm,
2015,4-july,oranges,8400,lkm,
2015,4-july,Lettuce,8600,lkm,
2015,4-july,Brocolli,8200,lkm,
2015,4-july,shallots,24000,lkm,
2015,4-july,mangoes,6500,lkm,
2015,4-july,parsnip,5700,lkm,
2015,4-july,mooli,8700,lkm,
2015,4-july,iceberg lettuce,3900,lkm,
2015,4-july,spinach,1300,lkm,
2015,4-july,herbs,1200,lkm,
2015,4-july,asparagus spears,1900,lkm,
2015,4-july,watercress,3400,lkm,
2015,4-july,strawberry,900,lkm,
2015,4-july,limes,1300,lkm,
2015,4-july,avocado,1100,lkm,
2015,4-july,med salad,360,lkm,132868
2015,6-july,chicken  ,2510,nandos,
2015,6-july,bread  ,7750,SLFB,
2015,6-july,ragu,3000,SLFB,
2015,6-july,pasta sauce,3000,SLFB,
2015,6-july,creamy tomato sauce,490,SLFB,
2015,6-july,chicken soup,1200,SLFB,
2015,6-july,veg soup,1500,SLFB,
2015,6-july,oxtail soup,400,SLFB,
2015,6-july,tomato soup,400,SLFB,
2015,6-july,chopped tomatoes,5200,SLFB,
2015,6-july,plum tomatoes,6000,SLFB,
2015,6-july,chickpeas,1015,SLFB,
2015,6-july,butterbeans,400,SLFB,
2015,6-july,baked beans,2150,SLFB,
2015,6-july,rice pudding  ,1824,SLFB,
2015,6-july,sweetcorn,2050,SLFB,
2015,6-july,spaghetti,600,SLFB,
2015,6-july,hotdogs,800,SLFB,
2015,6-july,mushy peas,410,SLFB,
2015,6-july,ravioli,400,SLFB,
2015,6-july,tortelini,205,SLFB,
2015,6-july,chicken in white wine sauce,400,SLFB,
2015,6-july,coconut milk,400,SLFB,
2015,6-july,Tuna,160,SLFB,
2015,6-july,grapefruit segments,1076,SLFB,
2015,6-july,kidney beans,220,SLFB,
2015,6-july,sardines,250,SLFB,
2015,6-july,manderine segments,1248,SLFB,
2015,6-july,peaches,820,SLFB,
2015,6-july,Pinapple slices,1640,SLFB,
2015,6-july,coffee,700,SLFB,
2015,6-july,selection box,155,SLFB,
2015,6-july,chocolate tiramasu,440,SLFB,
2015,6-july,nutrigrain,444,SLFB,
2015,6-july,fig rolls,200,SLFB,
2015,6-july,pizza mix,290,SLFB,
2015,6-july,garibaldi,200,SLFB,
2015,6-july,fruit shortcake,250,SLFB,
2015,6-july,rich tea biscuits,200,SLFB,
2015,6-july,sultana scones,360,SLFB,
2015,6-july,ginger biscuits,300,SLFB,
2015,6-july,cracker mix,500,SLFB,
2015,6-july,plantain chips,1800,SLFB,
2015,6-july,crisps,165,SLFB,
2015,6-july,cereal,30,SLFB,
2015,6-july,nescafe,380,SLFB,
2015,6-july,hot chocolate,410,SLFB,
2015,6-july,aloe drinks,1500,SLFB,
2015,6-july,coffee,250,SLFB,
2015,6-july,melba toast,100,SLFB,
2015,6-july,blue mountain coffee,210,SLFB,
2015,6-july,chilli crisps,165,SLFB,
2015,6-july,black truffles,250,SLFB,
2015,6-july,Tomato & mascarpone sauce,350,SLFB,
2015,6-july,dream topping,72,SLFB,
2015,6-july,rice,1000,SLFB,
2015,6-july,brown basmati rice,1000,SLFB,
2015,6-july,biscuits,487,SLFB,
2015,6-july,tea sachets,10,SLFB,
2015,6-july,stock cubes,100,SLFB,
2015,6-july,oat so simple,100,SLFB,
2015,6-july,cup a soup,30,SLFB,
2015,6-july,pangang chicken seasoning,150,SLFB,
2015,6-july,flavouring,90,SLFB,
2015,6-july,maggi sauce mix,108,SLFB,
2015,6-july,colemans mixes,80,SLFB,
2015,6-july,schwartz mixes,70,SLFB,
2015,6-july,knorr soup,53,SLFB,
2015,6-july,chicken seasoning,35,SLFB,
2015,6-july,noodles,1145,SLFB,
2015,6-july,pasta  ,188,SLFB,
2015,6-july,dried fruit,210,SLFB,
2015,6-july,golden nuggets,70,SLFB,
2015,6-july,noodle sauce flavouring,150,SLFB,
2015,6-july,cup a porridge,1200,SLFB,
2015,6-july,melba toast,10,SLFB,
2015,6-july,hazelnuts,200,SLFB,
2015,6-july,pasta  ,120,SLFB,
2015,6-july,skimmed milk,500,SLFB,
2015,6-july,jagabe,20,SLFB,
2015,6-july,nescafe sachets,40,SLFB,
2015,6-july,maggi soup,50,SLFB,
2015,6-july,couscous,110,SLFB,
2015,6-july,chicken soup,45,SLFB,
2015,6-july,peppercorn,75,SLFB,
2015,6-july,bulgar wheat,500,SLFB,
2015,6-july,wheat,750,SLFB,
2015,6-july,croutons,40,SLFB,
2015,6-july,bbq chicken sauce,200,SLFB,
2015,6-july,spaghetti,500,SLFB,
2015,6-july,stock cubes,80,SLFB,
2015,6-july,seasoning,44,SLFB,
2015,6-july,fajita,35,SLFB,
2015,6-july,soup,200,SLFB,
2015,6-july,green tea powder,40,SLFB,
2015,6-july,pan rallado,250,SLFB,
2015,6-july,garam masala,200,SLFB,
2015,6-july,dhania tea,100,SLFB,
2015,6-july,mild madras curry powder,100,SLFB,
2015,6-july,tortelini,250,SLFB,
2015,6-july,bruschetta,240,SLFB,
2015,6-july,cherry juice,200,SLFB,
2015,6-july,dried peas,250,SLFB,
2015,6-july,tea bags,176,SLFB,
2015,6-july,lettuce,3900,katheryn,72740
2015,8-july,biscuits,600,private,
2015,8-july,sugar,1000,private,
2015,8-july,oil,240,SLFB,
2015,8-july,S/R soda bread flour,1000,SLFB,
2015,8-july,cupasoup,80,SLFB,
2015,8-july,poppy seeds,50,SLFB,
2015,8-july,popcorn,100,SLFB,
2015,8-july,porridge oats,1500,SLFB,
2015,8-july,tea bags,540,SLFB,
2015,8-july,nuts,40,SLFB,
2015,8-july,long grain rice,2000,SLFB,
2015,8-july,cocoa,100,SLFB,
2015,8-july,aptamil,1800,SLFB,
2015,8-july,growing up milk,900,SLFB,
2015,8-july,baby dinners,830,SLFB,
2015,8-july,sunflower oil,600,SLFB,
2015,8-july,golden syrup,220,SLFB,
2015,8-july,biscuit bar,35,SLFB,
2015,8-july,chopped dates,250,SLFB,
2015,8-july,icing sugar,350,SLFB,
2015,8-july,dessicated coconut,400,SLFB,
2015,8-july,pasta  ,460,SLFB,
2015,8-july,paella rice,1000,SLFB,
2015,8-july,custard powder,72,SLFB,
2015,8-july,cup a porridge,80,SLFB,
2015,8-july,nutrigrain,40,SLFB,
2015,8-july,sardines,213,SLFB,
2015,8-july,pate,200,SLFB,
2015,8-july,nutmeg,16,SLFB,
2015,8-july,cake meal,375,SLFB,
2015,8-july,hot chocolate,50,SLFB,
2015,8-july,cupasoup,79,SLFB,
2015,8-july,whipped cream,60,SLFB,
2015,8-july,spaghetti,400,SLFB,
2015,8-july,cashews,850,SLFB,
2015,8-july,jamaican ginger cake,200,SLFB,
2015,8-july,ginger biscuits,125,SLFB,
2015,8-july,dried pitted prunes,500,SLFB,
2015,8-july,coconut oil,10,SLFB,
2015,8-july,cranberry sauce,250,SLFB,
2015,8-july,sugar,180,SLFB,
2015,8-july,marshmallows,20,SLFB,
2015,8-july,caster sugar,500,SLFB,
2015,8-july,dates,250,SLFB,
2015,8-july,dried yeast,125,SLFB,
2015,8-july,ground ginger,35,SLFB,
2015,8-july,custard powder,72,SLFB,
2015,8-july,polenta,100,SLFB,
2015,8-july,cardomon,10,SLFB,
2015,8-july,walnuts,80,SLFB,
2015,8-july,brazil nuts,80,SLFB,
2015,8-july,cake bar,10,SLFB,
2015,8-july,tortillas,175,SLFB,
2015,8-july,baby dinners,190,SLFB,
2015,8-july,pilchards,425,SLFB,
2015,8-july,xmas puds,510,SLFB,
2015,8-july,table salt,2000,SLFB,
2015,8-july,plain flour,300,SLFB,
2015,8-july,sugar,440,SLFB,
2015,8-july,oxo cubes,40,SLFB,
2015,8-july,rice,940,SLFB,
2015,8-july,S/R flour,1250,SLFB,
2015,8-july,cornflower,200,SLFB,
2015,8-july,icing sugar,400,SLFB,
2015,8-july,brown sugar,500,SLFB,
2015,8-july,vanilla essence,35,SLFB,
2015,8-july,courgettes,660,katheryn,
2015,8-july,bread buns,2100,Womens institute,
2015,8-july,Brocolli,100,church,
2015,8-july,spring onions,1860,church,
2015,8-july,peppers,190,church,
2015,8-july,radishes,760,church,
2015,8-july,leek,200,church,
2015,8-july,cherry tomatoes,2600,church,
2015,8-july,mushrooms,500,church,
2015,8-july,bananas,1400,church,
2015,8-july,limes,630,church,
2015,8-july,onions,4700,church,
2015,8-july,sweet potatoes,100,church,
2015,8-july,potatoes,2200,church,
2015,8-july,apples,2160,church,
2015,8-july,pomegranite,200,church,
2015,8-july,peach,100,church,
2015,8-july,aubergines,660,church,
2015,8-july,mangoes,680,church,48282
2015,9-july,ginger biscuits,300,private,
2015,9-july,multigrain snack,35,private,
2015,9-july,walkers french fries,26,private,
2015,9-july,lettuce,5200,katheryn,5561
2015,10-july,fusilli,1200,private,
2015,10-july,savoury rice,220,private,
2015,10-july,madras spice,100,private,
2015,10-july,cinnamon,100,private,
2015,10-july,ground mixed spice,40,private,
2015,10-july,peri peri spice,50,private,
2015,10-july,tumeric,56,private,
2015,10-july,chilli powder,38,private,
2015,10-july,long grain rice,1000,private,
2015,10-july,lasagne sheets,850,private,
2015,10-july,noodles,350,private,
2015,10-july,tea bags,400,private,
2015,10-july,vegetable oil,800,private,
2015,10-july,chilli jam,200,private,
2015,10-july,curry paste,1100,private,
2015,10-july,bulgar wheat,700,private,
2015,10-july,cola,600,private,
2015,10-july,rice,200,private,
2015,10-july,cumin seeds,240,private,
2015,10-july,noodles,108,private,
2015,10-july,flour,1100,private,
2015,10-july,cornflower,440,private,
2015,10-july,tagliatelli,220,private,
2015,10-july,rice,200,private,
2015,10-july,olive oil,600,private,
2015,10-july,icing sugar,450,private,
2015,10-july,sunflower oil,500,private,
2015,10-july,conchigliette,200,private,
2015,10-july,coffee,550,private,
2015,10-july,balsamic vinegar,500,private,
2015,10-july,mackerel,125,private,13237
2015,11-july,mixed lettuce,750,nisa,
2015,11-july,yoghurt,270,nisa,
2015,11-july,beef spread,45,nisa,1065
2015,12-july,water  ,430640,Jane Tomlinson Appeal,430640
2015,13-july,veg soup,75,private,
2015,13-july,stuffing,150,private,
2015,13-july,instant custard,75,private,
2015,13-july,crumble mix,200,private,
2015,13-july,batter mix,250,private,
2015,13-july,basmati rice,5000,private,
2015,13-july,crunchy nut cornflakes,375,private,
2015,13-july,kelloggs krave,375,private,
2015,13-july,mango juice drink,1000,private,
2015,13-july,beans,830,private,
2015,13-july,pure honey,360,private,
2015,13-july,tomato puree,142,private,
2015,13-july,rice pudding  ,800,private,
2015,13-july,tuna chunks,320,private,
2015,13-july,radishes,3200,food bank,
2015,13-july,rhubarb,3800,food bank,
2015,13-july,beetroot,1950,food bank,
2015,13-july,peapods,850,food bank,
2015,13-july,cabbage,1150,food bank,
2015,13-july,little gem lettuce,650,food bank,
2015,13-july,cress,600,food bank,
2015,13-july,lettuce,500,food bank,
2015,13-july,apricots,2520,food bank,
2015,13-july,pears,1800,food bank,
2015,13-july,aubergines,1800,food bank,
2015,13-july,carrots,840,food bank,
2015,13-july,courgettes,5700,food bank,
2015,13-july,Brocolli,18950,food bank,
2015,13-july,milk,500,food bank,
2015,13-july,cauliflower,8550,food bank,
2015,13-july,panini white,,Creams Tea Rooms,
2015,13-july,panini brown,,Creams Tea Rooms,
2015,13-july,pain au chocolat,,Creams Tea Rooms,
2015,13-july,lettuce,,Hollybush Farm,
2015,13-july,garlic,,Hollybush Farm,
2015,13-july,bread crusts,1100,Chinese Takeaway,
2015,13-july,middle eastern sweets,240,private,64652
2015,14-july,coconut oil,4800,Suma,
2015,14-july,baked beans,429300,Suma,
2015,14-july,cornflakes,500,private,
2015,14-july,chick peas,400,private,
2015,14-july,spaghetti,500,private,
2015,14-july,pasta shapes,500,private,
2015,14-july,strawberry preserve,340,private,
2015,14-july,oat meal,50,private,
2015,14-july,plum tomatoes,400,private,
2015,14-july,lemon tea,40,private,
2015,14-july,S&S sauce,900,private,
2015,14-july,potatoes tinned,540,private,438270
2015,15-july,paninis,3432,NIS ,
2015,15-july,choc caramel shortcakes,900,NIS ,
2015,15-july,starburst,90,NIS ,
2015,15-july,friligums,96,NIS ,
2015,15-july,milky bar buttons,160,NIS ,
2015,15-july,milky bar,100,private,
2015,15-july,vaniila drink,40,private,
2015,15-july,choc pudding mix,44,private,
2015,15-july,buckwheat tea,100,private,
2015,15-july,ground peper,10,private,
2015,15-july,vanilla pudding mix,125,private,
2015,15-july,vanilla sachets,20,private,
